!
!Columns:
!
!SUPLAY LAY WIRE Xa Ya Za Xb Yb Zb
!
!These are the wire endpoints for sector 1. We will simply
!duplicate for the other sectors. Note the layers (column 2)
!go from 1 to 8. Layers 1 and 8 are guard layers. Layer 2
!is the first sense layer. Likewise the wires (column 3) go from 
!1 to 114. Wires 1 and 114 are guard wires. Wire 2 is the first
!sense wire. The units are cm.
!
!
2 6 47   77.0953   39.1927  234.1051   85.0341  -44.1486  230.4032
2 6 48   78.2997   39.9445  233.5435   86.3908  -44.9955  229.7706
2 6 49   79.5041   40.6964  232.9819   87.7475  -45.8424  229.1380
2 6 50   80.7084   41.4482  232.4203   89.1041  -46.6893  228.5053
2 6 51   81.9128   42.2001  231.8587   90.4608  -47.5362  227.8727
2 6 52   83.1172   42.9519  231.2971   91.8175  -48.3832  227.2401
2 6 53   84.3216   43.7038  230.7355   93.1741  -49.2301  226.6075
2 6 54   85.5259   44.4556  230.1739   94.5308  -50.0770  225.9748
2 6 55   86.7303   45.2074  229.6123   95.8875  -50.9239  225.3422
2 6 56   87.9347   45.9593  229.0507   97.2441  -51.7708  224.7096
2 6 57   89.1391   46.7111  228.4890   98.6008  -52.6177  224.0770
2 6 58   90.3434   47.4630  227.9274   99.9575  -53.4646  223.4443
2 6 59   91.5478   48.2148  227.3658  101.3141  -54.3116  222.8117
2 6 60   92.7522   48.9667  226.8042  102.6708  -55.1585  222.1791
2 6 61   93.9566   49.7185  226.2426  104.0275  -56.0054  221.5465
2 6 62   95.1609   50.4704  225.6810  105.3841  -56.8523  220.9138
2 6 63   96.3653   51.2222  225.1194  106.7408  -57.6992  220.2812
2 6 64   97.5697   51.9740  224.5578  108.0975  -58.5461  219.6486
2 6 65   98.7741   52.7259  223.9962  109.4541  -59.3931  219.0160
2 6 66   99.9784   53.4777  223.4346  110.8108  -60.2400  218.3833
2 6 67  101.1828   54.2296  222.8730  112.1675  -61.0869  217.7507
2 6 68  102.3872   54.9814  222.3113  113.5242  -61.9338  217.1181
2 6 69  103.5916   55.7333  221.7497  114.8808  -62.7807  216.4855
2 6 70  104.7959   56.4851  221.1881  116.2375  -63.6276  215.8528
2 6 71  106.0003   57.2370  220.6265  117.5942  -64.4745  215.2202
2 6 72  107.2047   57.9888  220.0649  118.9508  -65.3215  214.5876
2 6 73  108.4091   58.7406  219.5033  120.3075  -66.1684  213.9550
2 6 74  109.6134   59.4925  218.9417  121.6642  -67.0153  213.3223
2 6 75  110.8178   60.2443  218.3801  123.0208  -67.8622  212.6897
2 6 76  112.0222   60.9962  217.8185  124.3775  -68.7091  212.0571
2 6 77  113.2266   61.7480  217.2569  125.7342  -69.5560  211.4245
2 6 78  114.4309   62.4999  216.6953  127.0908  -70.4029  210.7919
2 6 79  115.6353   63.2517  216.1336  128.4475  -71.2499  210.1592
2 6 80  116.8397   64.0036  215.5720  129.8042  -72.0968  209.5266
2 6 81  118.0441   64.7554  215.0104  131.1608  -72.9437  208.8940
2 6 82  119.2484   65.5072  214.4488  132.5175  -73.7906  208.2614
2 6 83  120.4528   66.2591  213.8872  133.8742  -74.6375  207.6287
2 6 84  121.6572   67.0109  213.3256  135.2308  -75.4844  206.9961
2 6 85  122.8616   67.7628  212.7640  136.5875  -76.3313  206.3635
2 6 86  124.0659   68.5146  212.2024  137.9442  -77.1783  205.7309
2 6 87  125.2703   69.2665  211.6408  139.3008  -78.0252  205.0982
2 6 88  126.4747   70.0183  211.0792  140.6575  -78.8721  204.4656
2 6 89  127.6791   70.7702  210.5176  142.0142  -79.7190  203.8330
2 6 90  128.8834   71.5220  209.9559  143.3708  -80.5659  203.2004
2 6 91  130.0878   72.2738  209.3943  144.7275  -81.4128  202.5677
2 6 92  131.2922   73.0257  208.8327  146.0842  -82.2598  201.9351
2 6 93  132.4966   73.7775  208.2711  147.4408  -83.1067  201.3025
2 6 94  133.7009   74.5294  207.7095  148.7975  -83.9536  200.6699
2 6 95  134.9053   75.2812  207.1479  150.1542  -84.8005  200.0372
2 6 96  136.1097   76.0331  206.5863  151.5108  -85.6474  199.4046
2 6 97  137.3140   76.7849  206.0247  152.8675  -86.4943  198.7720
2 6 98  138.5184   77.5368  205.4631  154.2242  -87.3412  198.1394
2 6 99  139.7228   78.2886  204.9015  155.5808  -88.1882  197.5067
2 6 100  140.9272   79.0404  204.3399  156.9375  -89.0351  196.8741
2 6 101  142.1315   79.7923  203.7782  158.2942  -89.8820  196.2415
2 6 102  143.3359   80.5441  203.2166  159.6508  -90.7289  195.6089
2 6 103  144.5403   81.2960  202.6550  161.0075  -91.5758  194.9762
2 6 104  145.7447   82.0478  202.0934  162.3642  -92.4227  194.3436
2 6 105  146.9490   82.7997  201.5318  163.7208  -93.2696  193.7110
2 6 106  148.1534   83.5515  200.9702  165.0775  -94.1166  193.0784
2 6 107  149.3578   84.3034  200.4086  166.4342  -94.9635  192.4457
2 6 108  150.5622   85.0552  199.8470  167.7908  -95.8104  191.8131
2 6 109  151.7665   85.8070  199.2854  169.1475  -96.6573  191.1805
2 6 110  152.9709   86.5589  198.7238  170.5042  -97.5042  190.5479
2 6 111  154.1753   87.3107  198.1622  171.8608  -98.3511  189.9152
2 6 112  155.3797   88.0626  197.6005  173.2175  -99.1980  189.2826
2 6 113  156.5840   88.8144  197.0389  174.5742 -100.0450  188.6500
2 6 114  157.7884   89.5663  196.4773  175.9309 -100.8919  188.0174
2 7 1   22.8087    4.9838  260.7573   23.8182   -5.6140  260.2866
2 7 2   24.0131    5.7356  260.1957   25.1749   -6.4609  259.6540
2 7 3   25.2175    6.4875  259.6341   26.5316   -7.3078  259.0214
2 7 4   26.4219    7.2393  259.0725   27.8882   -8.1547  258.3887
2 7 5   27.6262    7.9911  258.5109   29.2449   -9.0016  257.7561
2 7 6   28.8306    8.7430  257.9493   30.6016   -9.8485  257.1235
2 7 7   30.0350    9.4948  257.3877   31.9582  -10.6955  256.4909
2 7 8   31.2394   10.2467  256.8261   33.3149  -11.5424  255.8582
2 7 9   32.4437   10.9985  256.2645   34.6716  -12.3893  255.2256
2 7 10   33.6481   11.7504  255.7029   36.0282  -13.2362  254.5930
2 7 11   34.8525   12.5022  255.1413   37.3849  -14.0831  253.9604
2 7 12   36.0569   13.2541  254.5796   38.7416  -14.9300  253.3277
2 7 13   37.2612   14.0059  254.0180   40.0982  -15.7769  252.6951
2 7 14   38.4656   14.7577  253.4564   41.4549  -16.6239  252.0625
2 7 15   39.6700   15.5096  252.8948   42.8116  -17.4708  251.4299
2 7 16   40.8744   16.2614  252.3332   44.1682  -18.3177  250.7972
2 7 17   42.0787   17.0133  251.7716   45.5249  -19.1646  250.1646
2 7 18   43.2831   17.7651  251.2100   46.8816  -20.0115  249.5320
2 7 19   44.4875   18.5170  250.6484   48.2382  -20.8584  248.8994
2 7 20   45.6918   19.2688  250.0868   49.5949  -21.7053  248.2667
2 7 21   46.8962   20.0207  249.5252   50.9516  -22.5523  247.6341
2 7 22   48.1006   20.7725  248.9636   52.3083  -23.3992  247.0015
2 7 23   49.3050   21.5243  248.4019   53.6649  -24.2461  246.3689
2 7 24   50.5093   22.2762  247.8403   55.0216  -25.0930  245.7362
2 7 25   51.7137   23.0280  247.2787   56.3783  -25.9399  245.1036
2 7 26   52.9181   23.7799  246.7171   57.7349  -26.7868  244.4710
2 7 27   54.1225   24.5317  246.1555   59.0916  -27.6337  243.8384
2 7 28   55.3268   25.2836  245.5939   60.4483  -28.4807  243.2057
2 7 29   56.5312   26.0354  245.0323   61.8049  -29.3276  242.5731
2 7 30   57.7356   26.7873  244.4707   63.1616  -30.1745  241.9405
2 7 31   58.9400   27.5391  243.9091   64.5183  -31.0214  241.3079
2 7 32   60.1443   28.2909  243.3475   65.8749  -31.8683  240.6753
2 7 33   61.3487   29.0428  242.7859   67.2316  -32.7152  240.0426
2 7 34   62.5531   29.7946  242.2242   68.5883  -33.5622  239.4100
2 7 35   63.7575   30.5465  241.6626   69.9449  -34.4091  238.7774
2 7 36   64.9618   31.2983  241.1010   71.3016  -35.2560  238.1448
2 7 37   66.1662   32.0502  240.5394   72.6583  -36.1029  237.5121
2 7 38   67.3706   32.8020  239.9778   74.0149  -36.9498  236.8795
2 7 39   68.5750   33.5539  239.4162   75.3716  -37.7967  236.2469
2 7 40   69.7793   34.3057  238.8546   76.7283  -38.6436  235.6143
2 7 41   70.9837   35.0575  238.2930   78.0849  -39.4906  234.9816
2 7 42   72.1881   35.8094  237.7314   79.4416  -40.3375  234.3490
2 7 43   73.3925   36.5612  237.1698   80.7983  -41.1844  233.7164
2 7 44   74.5968   37.3131  236.6082   82.1549  -42.0313  233.0838
2 7 45   75.8012   38.0649  236.0465   83.5116  -42.8782  232.4511
2 7 46   77.0056   38.8168  235.4849   84.8683  -43.7251  231.8185
2 7 47   78.2100   39.5686  234.9233   86.2249  -44.5720  231.1859
2 7 48   79.4143   40.3205  234.3617   87.5816  -45.4190  230.5533
2 7 49   80.6187   41.0723  233.8001   88.9383  -46.2659  229.9206
2 7 50   81.8231   41.8241  233.2385   90.2949  -47.1128  229.2880
2 7 51   83.0275   42.5760  232.6769   91.6516  -47.9597  228.6554
2 7 52   84.2318   43.3278  232.1153   93.0083  -48.8066  228.0228
2 7 53   85.4362   44.0797  231.5537   94.3649  -49.6535  227.3901
2 7 54   86.6406   44.8315  230.9921   95.7216  -50.5004  226.7575
2 7 55   87.8450   45.5834  230.4305   97.0783  -51.3474  226.1249
2 7 56   89.0493   46.3352  229.8688   98.4349  -52.1943  225.4923
2 7 57   90.2537   47.0871  229.3072   99.7916  -53.0412  224.8596
2 7 58   91.4581   47.8389  228.7456  101.1483  -53.8881  224.2270
2 7 59   92.6625   48.5907  228.1840  102.5049  -54.7350  223.5944
2 7 60   93.8668   49.3426  227.6224  103.8616  -55.5819  222.9618
2 7 61   95.0712   50.0944  227.0608  105.2183  -56.4289  222.3291
2 7 62   96.2756   50.8463  226.4992  106.5749  -57.2758  221.6965
2 7 63   97.4800   51.5981  225.9376  107.9316  -58.1227  221.0639
2 7 64   98.6843   52.3500  225.3760  109.2883  -58.9696  220.4313
2 7 65   99.8887   53.1018  224.8144  110.6449  -59.8165  219.7986
2 7 66  101.0931   53.8537  224.2528  112.0016  -60.6634  219.1660
2 7 67  102.2975   54.6055  223.6911  113.3583  -61.5103  218.5334
2 7 68  103.5018   55.3573  223.1295  114.7150  -62.3573  217.9008
2 7 69  104.7062   56.1092  222.5679  116.0716  -63.2042  217.2681
2 7 70  105.9106   56.8610  222.0063  117.4283  -64.0511  216.6355
2 7 71  107.1150   57.6129  221.4447  118.7850  -64.8980  216.0029
2 7 72  108.3193   58.3647  220.8831  120.1416  -65.7449  215.3703
2 7 73  109.5237   59.1166  220.3215  121.4983  -66.5918  214.7377
2 7 74  110.7281   59.8684  219.7599  122.8550  -67.4387  214.1050
2 7 75  111.9325   60.6203  219.1983  124.2116  -68.2857  213.4724
2 7 76  113.1368   61.3721  218.6367  125.5683  -69.1326  212.8398
2 7 77  114.3412   62.1239  218.0751  126.9250  -69.9795  212.2072
2 7 78  115.5456   62.8758  217.5134  128.2816  -70.8264  211.5745
2 7 79  116.7500   63.6276  216.9518  129.6383  -71.6733  210.9419
2 7 80  117.9543   64.3795  216.3902  130.9950  -72.5202  210.3093
2 7 81  119.1587   65.1313  215.8286  132.3516  -73.3671  209.6767
2 7 82  120.3631   65.8832  215.2670  133.7083  -74.2141  209.0440
2 7 83  121.5675   66.6350  214.7054  135.0650  -75.0610  208.4114
2 7 84  122.7718   67.3869  214.1438  136.4216  -75.9079  207.7788
2 7 85  123.9762   68.1387  213.5822  137.7783  -76.7548  207.1462
2 7 86  125.1806   68.8905  213.0206  139.1350  -77.6017  206.5135
2 7 87  126.3850   69.6424  212.4590  140.4916  -78.4486  205.8809
2 7 88  127.5893   70.3942  211.8974  141.8483  -79.2955  205.2483
2 7 89  128.7937   71.1461  211.3357  143.2050  -80.1425  204.6157
2 7 90  129.9981   71.8979  210.7741  144.5616  -80.9894  203.9830
2 7 91  131.2025   72.6498  210.2125  145.9183  -81.8363  203.3504
2 7 92  132.4068   73.4016  209.6509  147.2750  -82.6832  202.7178
2 7 93  133.6112   74.1535  209.0893  148.6316  -83.5301  202.0852
2 7 94  134.8156   74.9053  208.5277  149.9883  -84.3770  201.4525
2 7 95  136.0200   75.6571  207.9661  151.3450  -85.2240  200.8199
2 7 96  137.2243   76.4090  207.4045  152.7016  -86.0709  200.1873
2 7 97  138.4287   77.1608  206.8429  154.0583  -86.9178  199.5547
2 7 98  139.6331   77.9127  206.2813  155.4150  -87.7647  198.9220
2 7 99  140.8375   78.6645  205.7196  156.7716  -88.6116  198.2894
2 7 100  142.0418   79.4164  205.1580  158.1283  -89.4585  197.6568
2 7 101  143.2462   80.1682  204.5964  159.4850  -90.3054  197.0242
2 7 102  144.4506   80.9201  204.0348  160.8416  -91.1524  196.3915
2 7 103  145.6550   81.6719  203.4732  162.1983  -91.9993  195.7589
2 7 104  146.8593   82.4237  202.9116  163.5550  -92.8462  195.1263
2 7 105  148.0637   83.1756  202.3500  164.9116  -93.6931  194.4937
2 7 106  149.2681   83.9274  201.7884  166.2683  -94.5400  193.8610
2 7 107  150.4725   84.6793  201.2268  167.6250  -95.3869  193.2284
2 7 108  151.6768   85.4311  200.6652  168.9816  -96.2338  192.5958
2 7 109  152.8812   86.1830  200.1036  170.3383  -97.0808  191.9632
2 7 110  154.0856   86.9348  199.5419  171.6950  -97.9277  191.3305
2 7 111  155.2899   87.6867  198.9803  173.0516  -98.7746  190.6979
2 7 112  156.4943   88.4385  198.4187  174.4083  -99.6215  190.0653
2 7 113  157.6987   89.1903  197.8571  175.7650 -100.4684  189.4327
2 7 114  158.9031   89.9422  197.2955  177.1217 -101.3153  188.8001
2 8 1   22.7190    4.6078  262.1371   23.6524   -5.1905  261.7019
2 8 2   23.9234    5.3597  261.5755   25.0090   -6.0374  261.0693
2 8 3   25.1278    6.1115  261.0139   26.3657   -6.8843  260.4367
2 8 4   26.3321    6.8634  260.4523   27.7224   -7.7312  259.8040
2 8 5   27.5365    7.6152  259.8907   29.0790   -8.5782  259.1714
2 8 6   28.7409    8.3671  259.3291   30.4357   -9.4251  258.5388
2 8 7   29.9453    9.1189  258.7675   31.7924  -10.2720  257.9062
2 8 8   31.1496    9.8708  258.2059   33.1490  -11.1189  257.2735
2 8 9   32.3540   10.6226  257.6443   34.5057  -11.9658  256.6409
2 8 10   33.5584   11.3744  257.0827   35.8624  -12.8127  256.0083
2 8 11   34.7628   12.1263  256.5210   37.2190  -13.6597  255.3757
2 8 12   35.9671   12.8781  255.9594   38.5757  -14.5066  254.7430
2 8 13   37.1715   13.6300  255.3978   39.9324  -15.3535  254.1104
2 8 14   38.3759   14.3818  254.8362   41.2890  -16.2004  253.4778
2 8 15   39.5803   15.1337  254.2746   42.6457  -17.0473  252.8452
2 8 16   40.7846   15.8855  253.7130   44.0024  -17.8942  252.2125
2 8 17   41.9890   16.6374  253.1514   45.3590  -18.7411  251.5799
2 8 18   43.1934   17.3892  252.5898   46.7157  -19.5881  250.9473
2 8 19   44.3978   18.1410  252.0282   48.0724  -20.4350  250.3147
2 8 20   45.6021   18.8929  251.4666   49.4290  -21.2819  249.6820
2 8 21   46.8065   19.6447  250.9050   50.7857  -22.1288  249.0494
2 8 22   48.0109   20.3966  250.3433   52.1424  -22.9757  248.4168
2 8 23   49.2153   21.1484  249.7817   53.4991  -23.8226  247.7842
2 8 24   50.4196   21.9003  249.2201   54.8557  -24.6695  247.1515
2 8 25   51.6240   22.6521  248.6585   56.2124  -25.5165  246.5189
2 8 26   52.8284   23.4040  248.0969   57.5691  -26.3634  245.8863
2 8 27   54.0328   24.1558  247.5353   58.9257  -27.2103  245.2537
2 8 28   55.2371   24.9076  246.9737   60.2824  -28.0572  244.6210
2 8 29   56.4415   25.6595  246.4121   61.6391  -28.9041  243.9884
2 8 30   57.6459   26.4113  245.8505   62.9957  -29.7510  243.3558
2 8 31   58.8503   27.1632  245.2889   64.3524  -30.5979  242.7232
2 8 32   60.0546   27.9150  244.7273   65.7091  -31.4449  242.0906
2 8 33   61.2590   28.6669  244.1656   67.0657  -32.2918  241.4579
2 8 34   62.4634   29.4187  243.6040   68.4224  -33.1387  240.8253
2 8 35   63.6678   30.1706  243.0424   69.7791  -33.9856  240.1927
2 8 36   64.8721   30.9224  242.4808   71.1357  -34.8325  239.5601
2 8 37   66.0765   31.6742  241.9192   72.4924  -35.6794  238.9274
2 8 38   67.2809   32.4261  241.3576   73.8491  -36.5264  238.2948
2 8 39   68.4852   33.1779  240.7960   75.2057  -37.3733  237.6622
2 8 40   69.6896   33.9298  240.2344   76.5624  -38.2202  237.0296
2 8 41   70.8940   34.6816  239.6728   77.9191  -39.0671  236.3969
2 8 42   72.0984   35.4335  239.1112   79.2757  -39.9140  235.7643
2 8 43   73.3027   36.1853  238.5496   80.6324  -40.7609  235.1317
2 8 44   74.5071   36.9372  237.9879   81.9891  -41.6078  234.4991
2 8 45   75.7115   37.6890  237.4263   83.3457  -42.4548  233.8664
2 8 46   76.9159   38.4408  236.8647   84.7024  -43.3017  233.2338
2 8 47   78.1202   39.1927  236.3031   86.0591  -44.1486  232.6012
2 8 48   79.3246   39.9445  235.7415   87.4157  -44.9955  231.9686
2 8 49   80.5290   40.6964  235.1799   88.7724  -45.8424  231.3359
2 8 50   81.7334   41.4482  234.6183   90.1291  -46.6893  230.7033
2 8 51   82.9377   42.2001  234.0567   91.4857  -47.5362  230.0707
2 8 52   84.1421   42.9519  233.4951   92.8424  -48.3832  229.4381
2 8 53   85.3465   43.7038  232.9335   94.1991  -49.2301  228.8054
2 8 54   86.5509   44.4556  232.3719   95.5557  -50.0770  228.1728
2 8 55   87.7552   45.2074  231.8102   96.9124  -50.9239  227.5402
2 8 56   88.9596   45.9593  231.2486   98.2691  -51.7708  226.9076
2 8 57   90.1640   46.7111  230.6870   99.6257  -52.6177  226.2749
2 8 58   91.3684   47.4630  230.1254  100.9824  -53.4646  225.6423
2 8 59   92.5727   48.2148  229.5638  102.3391  -54.3116  225.0097
2 8 60   93.7771   48.9667  229.0022  103.6957  -55.1585  224.3771
2 8 61   94.9815   49.7185  228.4406  105.0524  -56.0054  223.7444
2 8 62   96.1859   50.4704  227.8790  106.4091  -56.8523  223.1118
2 8 63   97.3902   51.2222  227.3174  107.7657  -57.6992  222.4792
2 8 64   98.5946   51.9740  226.7558  109.1224  -58.5461  221.8466
2 8 65   99.7990   52.7259  226.1942  110.4791  -59.3931  221.2139
2 8 66  101.0034   53.4777  225.6325  111.8357  -60.2400  220.5813
2 8 67  102.2077   54.2296  225.0709  113.1924  -61.0869  219.9487
2 8 68  103.4121   54.9814  224.5093  114.5491  -61.9338  219.3161
2 8 69  104.6165   55.7333  223.9477  115.9058  -62.7807  218.6834
2 8 70  105.8209   56.4851  223.3861  117.2624  -63.6276  218.0508
2 8 71  107.0252   57.2370  222.8245  118.6191  -64.4745  217.4182
2 8 72  108.2296   57.9888  222.2629  119.9758  -65.3215  216.7856
2 8 73  109.4340   58.7406  221.7013  121.3324  -66.1684  216.1530
2 8 74  110.6384   59.4925  221.1397  122.6891  -67.0153  215.5203
2 8 75  111.8427   60.2443  220.5781  124.0458  -67.8622  214.8877
2 8 76  113.0471   60.9962  220.0165  125.4024  -68.7091  214.2551
2 8 77  114.2515   61.7480  219.4548  126.7591  -69.5560  213.6225
2 8 78  115.4559   62.4999  218.8932  128.1158  -70.4029  212.9898
2 8 79  116.6602   63.2517  218.3316  129.4724  -71.2499  212.3572
2 8 80  117.8646   64.0036  217.7700  130.8291  -72.0968  211.7246
2 8 81  119.0690   64.7554  217.2084  132.1858  -72.9437  211.0920
2 8 82  120.2734   65.5072  216.6468  133.5424  -73.7906  210.4593
2 8 83  121.4777   66.2591  216.0852  134.8991  -74.6375  209.8267
2 8 84  122.6821   67.0109  215.5236  136.2558  -75.4844  209.1941
2 8 85  123.8865   67.7628  214.9620  137.6124  -76.3313  208.5615
2 8 86  125.0909   68.5146  214.4004  138.9691  -77.1783  207.9288
2 8 87  126.2952   69.2665  213.8388  140.3258  -78.0252  207.2962
2 8 88  127.4996   70.0183  213.2771  141.6824  -78.8721  206.6636
2 8 89  128.7040   70.7702  212.7155  143.0391  -79.7190  206.0310
2 8 90  129.9084   71.5220  212.1539  144.3958  -80.5659  205.3983
2 8 91  131.1127   72.2738  211.5923  145.7524  -81.4128  204.7657
2 8 92  132.3171   73.0257  211.0307  147.1091  -82.2598  204.1331
2 8 93  133.5215   73.7775  210.4691  148.4658  -83.1067  203.5005
2 8 94  134.7259   74.5294  209.9075  149.8224  -83.9536  202.8678
2 8 95  135.9302   75.2812  209.3459  151.1791  -84.8005  202.2352
2 8 96  137.1346   76.0331  208.7843  152.5358  -85.6474  201.6026
2 8 97  138.3390   76.7849  208.2227  153.8924  -86.4943  200.9700
2 8 98  139.5434   77.5368  207.6611  155.2491  -87.3412  200.3373
2 8 99  140.7477   78.2886  207.0994  156.6058  -88.1882  199.7047
2 8 100  141.9521   79.0404  206.5378  157.9624  -89.0351  199.0721
2 8 101  143.1565   79.7923  205.9762  159.3191  -89.8820  198.4395
2 8 102  144.3609   80.5441  205.4146  160.6758  -90.7289  197.8068
2 8 103  145.5652   81.2960  204.8530  162.0324  -91.5758  197.1742
2 8 104  146.7696   82.0478  204.2914  163.3891  -92.4227  196.5416
2 8 105  147.9740   82.7997  203.7298  164.7458  -93.2696  195.9090
2 8 106  149.1784   83.5515  203.1682  166.1024  -94.1166  195.2763
2 8 107  150.3827   84.3034  202.6066  167.4591  -94.9635  194.6437
2 8 108  151.5871   85.0552  202.0450  168.8158  -95.8104  194.0111
2 8 109  152.7915   85.8070  201.4834  170.1724  -96.6573  193.3785
2 8 110  153.9959   86.5589  200.9217  171.5291  -97.5042  192.7458
2 8 111  155.2002   87.3107  200.3601  172.8858  -98.3511  192.1132
2 8 112  156.4046   88.0626  199.7985  174.2424  -99.1980  191.4806
2 8 113  157.6090   88.8144  199.2369  175.5991 -100.0450  190.8480
2 8 114  158.8134   89.5663  198.6753  176.9558 -100.8919  190.2154
3 1 1   30.3276    8.9931  369.9328   28.7124   -7.9641  370.6860
3 1 2   32.4177   10.3245  368.9582   30.5633   -9.1432  369.8229
3 1 3   34.5078   11.6559  367.9836   32.4142  -10.3223  368.9598
3 1 4   36.5978   12.9874  367.0090   34.2651  -11.5014  368.0967
3 1 5   38.6879   14.3188  366.0344   36.1160  -12.6805  367.2336
3 1 6   40.7780   15.6503  365.0597   37.9669  -13.8596  366.3705
3 1 7   42.8680   16.9817  364.0851   39.8179  -15.0387  365.5074
3 1 8   44.9581   18.3132  363.1105   41.6688  -16.2178  364.6443
3 1 9   47.0482   19.6446  362.1359   43.5197  -17.3969  363.7812
3 1 10   49.1382   20.9761  361.1613   45.3706  -18.5760  362.9182
3 1 11   51.2283   22.3075  360.1867   47.2215  -19.7551  362.0551
3 1 12   53.3184   23.6390  359.2121   49.0725  -20.9342  361.1920
3 1 13   55.4084   24.9704  358.2375   50.9234  -22.1133  360.3289
3 1 14   57.4985   26.3018  357.2628   52.7743  -23.2924  359.4658
3 1 15   59.5885   27.6333  356.2882   54.6252  -24.4715  358.6027
3 1 16   61.6786   28.9647  355.3136   56.4761  -25.6506  357.7396
3 1 17   63.7687   30.2962  354.3390   58.3271  -26.8297  356.8765
3 1 18   65.8587   31.6276  353.3644   60.1780  -28.0088  356.0134
3 1 19   67.9488   32.9591  352.3898   62.0289  -29.1879  355.1503
3 1 20   70.0389   34.2905  351.4152   63.8798  -30.3670  354.2872
3 1 21   72.1289   35.6220  350.4405   65.7307  -31.5461  353.4241
3 1 22   74.2190   36.9534  349.4659   67.5816  -32.7252  352.5610
3 1 23   76.3091   38.2849  348.4913   69.4326  -33.9043  351.6979
3 1 24   78.3991   39.6163  347.5167   71.2835  -35.0834  350.8348
3 1 25   80.4892   40.9478  346.5421   73.1344  -36.2625  349.9717
3 1 26   82.5793   42.2792  345.5675   74.9853  -37.4416  349.1086
3 1 27   84.6693   43.6106  344.5929   76.8362  -38.6207  348.2455
3 1 28   86.7594   44.9421  343.6182   78.6872  -39.7998  347.3824
3 1 29   88.8495   46.2735  342.6436   80.5381  -40.9789  346.5193
3 1 30   90.9395   47.6050  341.6690   82.3890  -42.1580  345.6562
3 1 31   93.0296   48.9364  340.6944   84.2399  -43.3371  344.7931
3 1 32   95.1197   50.2679  339.7198   86.0908  -44.5162  343.9300
3 1 33   97.2097   51.5993  338.7452   87.9418  -45.6953  343.0669
3 1 34   99.2998   52.9308  337.7706   89.7927  -46.8744  342.2038
3 1 35  101.3899   54.2622  336.7960   91.6436  -48.0535  341.3407
3 1 36  103.4799   55.5937  335.8213   93.4945  -49.2326  340.4776
3 1 37  105.5700   56.9251  334.8467   95.3454  -50.4117  339.6145
3 1 38  107.6601   58.2566  333.8721   97.1963  -51.5908  338.7514
3 1 39  109.7501   59.5880  332.8975   99.0473  -52.7699  337.8883
3 1 40  111.8402   60.9194  331.9229  100.8982  -53.9490  337.0252
3 1 41  113.9302   62.2509  330.9483  102.7491  -55.1281  336.1621
3 1 42  116.0203   63.5823  329.9737  104.6000  -56.3072  335.2990
3 1 43  118.1104   64.9138  328.9990  106.4509  -57.4863  334.4359
3 1 44  120.2004   66.2452  328.0244  108.3019  -58.6654  333.5728
3 1 45  122.2905   67.5767  327.0498  110.1528  -59.8445  332.7097
3 1 46  124.3806   68.9081  326.0752  112.0037  -61.0236  331.8466
3 1 47  126.4706   70.2396  325.1006  113.8546  -62.2027  330.9835
3 1 48  128.5607   71.5710  324.1260  115.7055  -63.3818  330.1204
3 1 49  130.6508   72.9025  323.1514  117.5565  -64.5609  329.2573
3 1 50  132.7408   74.2339  322.1768  119.4074  -65.7400  328.3942
3 1 51  134.8309   75.5653  321.2021  121.2583  -66.9191  327.5312
3 1 52  136.9210   76.8968  320.2275  123.1092  -68.0982  326.6681
3 1 53  139.0110   78.2282  319.2529  124.9601  -69.2773  325.8050
3 1 54  141.1011   79.5597  318.2783  126.8110  -70.4564  324.9419
3 1 55  143.1912   80.8911  317.3037  128.6620  -71.6355  324.0788
3 1 56  145.2812   82.2226  316.3291  130.5129  -72.8146  323.2157
3 1 57  147.3713   83.5540  315.3545  132.3638  -73.9937  322.3526
3 1 58  149.4614   84.8855  314.3798  134.2147  -75.1728  321.4895
3 1 59  151.5514   86.2169  313.4052  136.0656  -76.3519  320.6264
3 1 60  153.6415   87.5484  312.4306  137.9166  -77.5310  319.7633
3 1 61  155.7316   88.8798  311.4560  139.7675  -78.7101  318.9002
3 1 62  157.8216   90.2113  310.4814  141.6184  -79.8892  318.0371
3 1 63  159.9117   91.5427  309.5068  143.4693  -81.0683  317.1740
3 1 64  162.0018   92.8741  308.5322  145.3202  -82.2474  316.3109
3 1 65  164.0918   94.2056  307.5575  147.1712  -83.4265  315.4478
3 1 66  166.1819   95.5370  306.5829  149.0221  -84.6056  314.5847
3 1 67  168.2719   96.8685  305.6083  150.8730  -85.7847  313.7216
3 1 68  170.3620   98.1999  304.6337  152.7239  -86.9638  312.8585
3 1 69  172.4521   99.5314  303.6591  154.5748  -88.1429  311.9954
3 1 70  174.5421  100.8628  302.6845  156.4257  -89.3220  311.1323
3 1 71  176.6322  102.1943  301.7099  158.2767  -90.5011  310.2692
3 1 72  178.7223  103.5257  300.7353  160.1276  -91.6802  309.4061
3 1 73  180.8123  104.8572  299.7606  161.9785  -92.8593  308.5430
3 1 74  182.9024  106.1886  298.7860  163.8294  -94.0384  307.6799
3 1 75  184.9925  107.5201  297.8114  165.6803  -95.2175  306.8168
3 1 76  187.0825  108.8515  296.8368  167.5313  -96.3966  305.9537
3 1 77  189.1726  110.1829  295.8622  169.3822  -97.5757  305.0906
